inventory_id,product_id,warehouse_location,stock_quantity,reorder_level,last_updated
20785,94,Chennai,2676.0,375,2025-04-30
20786,354,Chennai,3390.0,698,2025-09-13
20787,446,Pune,2206.0,589,2025-10-25
20788,104,Chennai,649.0,286,2026-01-12
20789,104,Bangalore,137.0,865,2025-10-09
20790,85,Chennai,1513.0,490,2025-02-23
20791,322,Bangalore,2089.0,125,2025-12-27
20792,124,Bangalore,3171.0,598,2025-10-04
20793,305,Chennai,4824.0,809,2025-06-01
20794,418,Mumbai,578.0,299,2025-10-14
20795,53,Mumbai,317.0,185,2025-04-06
20796,328,Bangalore,1091.0,593,2026-01-19
20797,7,Pune,4382.0,827,2025-08-16
20798,427,Delhi,3663.0,199,2025-05-30
20799,378,Delhi,4411.0,941,2025-09-08
20800,362,Bangalore,569.0,148,2025-10-10
20801,447,Bangalore,3136.0,936,2025-07-30
20802,367,Mumbai,507.0,491,2025-09-19
20803,161,Delhi,1418.0,743,2025-11-27
20804,404,Pune,3194.0,566,2025-12-13
20805,216,Bangalore,4207.0,721,2025-06-13
20806,318,Bangalore,,308,2025-04-15
20807,379,Delhi,1488.0,670,2025-09-15
20808,165,Mumbai,939.0,707,2026-02-07
20809,14,Pune,3397.0,468,2025-05-20
20810,79,Pune,570.0,167,2025-04-12
20811,140,Delhi,3231.0,474,2025-09-17
20812,251,Pune,102.0,539,2026-02-03
20813,232,Delhi,3237.0,893,2025-11-26
20814,356,Delhi,1886.0,265,2026-01-09
20815,220,Delhi,318.0,831,2025-09-26
20816,429,Bangalore,,831,2026-02-08
20817,132,Pune,4388.0,103,2025-05-18
20818,179,Chennai,481.0,961,2025-12-15
20819,185,Mumbai,4605.0,497,2025-04-21
20820,66,Pune,2286.0,615,2025-04-16
20821,261,Chennai,804.0,965,2025-07-08
20822,153,Delhi,3022.0,980,2026-01-16
20823,396,Bangalore,3838.0,508,2025-03-16
20824,97,Mumbai,985.0,150,2025-08-12
20825,410,Bangalore,4496.0,379,2025-03-19
20826,412,Delhi,89.0,844,2025-09-07
20827,292,Mumbai,3795.0,657,2025-08-16
20828,405,Bangalore,674.0,382,2025-08-23
20829,4,Chennai,1689.0,166,2025-05-26
20830,319,Pune,2721.0,357,2025-12-26
20831,30,Chennai,2998.0,642,2025-05-30
20832,381,Bangalore,94.0,434,2026-01-21
20833,187,Pune,1363.0,163,2025-10-13
20834,5,Bangalore,57.0,987,2025-08-04
20835,300,Chennai,4888.0,560,2025-09-03
20836,287,Bangalore,2424.0,923,2025-10-05
20837,468,Mumbai,3474.0,784,2025-07-03
20838,322,Chennai,4087.0,234,2026-02-14
20839,184,Bangalore,2533.0,410,2025-10-23
20840,282,Mumbai,196.0,715,2025-11-17
20841,122,Bangalore,4697.0,672,2025-03-06
20842,308,Pune,1585.0,746,2025-11-08
20843,371,Chennai,2807.0,764,2025-04-06
20844,38,Delhi,2161.0,754,2025-07-07
20845,481,Mumbai,3873.0,243,2026-02-06
20846,23,Delhi,2302.0,811,2025-11-28
20847,364,Mumbai,4763.0,772,2026-02-20
20848,207,Delhi,164.0,816,2025-05-31
20849,324,Delhi,4904.0,127,2025-07-07
20850,433,Chennai,2388.0,204,2025-05-11
20851,334,Mumbai,3568.0,212,2025-04-18
20852,375,Delhi,1000.0,274,2026-02-04
20853,389,Chennai,2305.0,270,2025-12-27
20854,28,Chennai,3066.0,913,2025-11-03
20855,425,Delhi,1003.0,695,2025-10-10
20856,468,Delhi,3106.0,584,2025-05-22
20857,245,Delhi,807.0,705,2025-10-13
20858,447,Chennai,1111.0,916,2025-03-20
20859,404,Chennai,1122.0,245,2025-09-27
20860,239,Bangalore,608.0,207,2025-04-16
20861,464,Delhi,4032.0,613,2025-04-12
20862,254,Mumbai,3638.0,913,2025-04-26
20863,204,Mumbai,1910.0,511,2025-11-11
20864,163,Pune,3137.0,755,2025-09-16
20865,438,Mumbai,,694,2025-05-05
20866,483,Mumbai,4378.0,906,2025-10-26
20867,10,Chennai,1615.0,470,2025-11-11
20868,262,Mumbai,1794.0,224,2025-07-11
20869,35,Bangalore,4802.0,496,2025-11-06
20870,374,Delhi,4976.0,525,2025-12-14
20871,388,Delhi,1542.0,801,2025-09-16
20872,33,Pune,2266.0,616,2026-01-13
20873,254,Pune,2417.0,819,2025-05-28
20874,272,Mumbai,4135.0,514,2025-04-28
20875,269,Pune,4867.0,733,2025-04-26
20876,125,Delhi,3262.0,390,2025-05-13
20877,7,Bangalore,2872.0,275,2025-09-27
20878,369,Pune,1663.0,875,2025-11-09
20879,48,Delhi,2857.0,451,2025-08-11
20880,14,Chennai,4590.0,594,2025-03-15
20881,264,Chennai,3329.0,739,2025-11-24
20882,62,Bangalore,4391.0,962,2025-10-03
20883,459,Mumbai,3483.0,843,2025-08-06
20884,252,Delhi,1746.0,166,2025-04-22
20885,15,Bangalore,1545.0,864,2026-01-15
20886,342,Delhi,1569.0,452,2025-12-14
20887,336,Bangalore,1491.0,355,2025-10-01
20888,93,Pune,3404.0,158,2025-06-20
20889,154,Delhi,,832,2025-07-13
20890,110,Mumbai,1326.0,605,2025-07-05
20891,197,Bangalore,1773.0,266,2026-01-16
20892,186,Chennai,2042.0,348,2025-03-23
20893,71,Chennai,1803.0,498,2026-02-07
20894,321,Delhi,1418.0,826,2026-01-01
20895,438,Mumbai,4169.0,457,2025-08-12
20896,489,Bangalore,4291.0,339,2025-07-11
20897,402,Pune,1014.0,397,2025-10-21
20898,480,Bangalore,2444.0,617,2025-05-12
20899,420,Bangalore,1176.0,779,2025-12-30
20900,96,Delhi,243.0,138,2025-05-24
20901,243,Chennai,1888.0,190,2025-06-15
20902,292,Delhi,970.0,622,2025-06-09
20903,23,Chennai,2178.0,876,2025-12-07
20904,215,Pune,4648.0,461,2026-02-19
20905,442,Delhi,4059.0,106,2026-01-21
20906,464,Delhi,1610.0,833,2025-11-23
20907,249,Chennai,1900.0,771,2025-07-03
20908,207,Bangalore,3433.0,851,2025-08-19
20909,464,Chennai,3252.0,445,2025-09-29
20910,181,Pune,2027.0,982,2025-06-03
20911,291,Mumbai,4277.0,435,2025-06-22
20912,495,Bangalore,1836.0,239,2025-08-29
20913,350,Chennai,1067.0,227,2025-06-13
20914,467,Bangalore,2073.0,755,2025-10-11
20915,492,Bangalore,764.0,799,2025-04-11
20916,383,Bangalore,144.0,171,2025-12-27
20917,10,Bangalore,1209.0,555,2025-10-04
20918,477,Pune,126.0,317,2025-03-13
20919,143,Mumbai,3892.0,264,2025-06-17
20920,163,Mumbai,1693.0,740,2025-05-16
20921,13,Bangalore,1511.0,792,2026-01-27
20922,455,Bangalore,408.0,237,2025-07-12
20923,429,Delhi,4700.0,309,2025-10-21
20924,205,Delhi,2808.0,137,2025-02-25
20925,416,Delhi,2974.0,442,2025-07-05
20926,425,Bangalore,302.0,713,2025-12-29
20927,341,Bangalore,3715.0,697,2025-06-12
20928,69,Delhi,3835.0,930,2025-12-19
20929,149,Delhi,757.0,910,2025-04-06
20930,331,Chennai,2039.0,156,2025-04-09
20931,84,Pune,927.0,678,2025-03-09
20932,61,Pune,263.0,457,2025-12-24
20933,63,Delhi,3446.0,555,2025-03-31
20934,446,Chennai,4515.0,387,2025-09-30
20935,73,Bangalore,4605.0,983,2025-07-19
20936,78,Chennai,1814.0,214,2025-11-11
20937,267,Pune,1155.0,915,2025-08-30
20938,141,Pune,3346.0,974,2026-02-21
20939,233,Delhi,246.0,986,2026-02-11
20940,217,Mumbai,2753.0,235,2025-06-18
20941,201,Bangalore,3190.0,429,2025-04-23
20942,371,Pune,171.0,446,2025-07-23
20943,371,Chennai,2457.0,970,2025-09-11
20944,429,Delhi,2358.0,126,2025-08-21
20945,459,Bangalore,4585.0,587,2026-01-10
20946,350,Chennai,4064.0,674,2025-06-15
20947,91,Mumbai,1828.0,979,2025-05-06
20948,49,Bangalore,3984.0,472,2025-07-31
20949,376,Chennai,1450.0,961,2025-09-06
20950,95,Mumbai,3115.0,788,2025-03-07
20951,333,Bangalore,4060.0,770,2025-03-20
20952,68,Chennai,3865.0,167,2025-10-15
20953,189,Delhi,1024.0,510,2025-09-16
20954,98,Delhi,4040.0,508,2025-12-01
20955,409,Delhi,2852.0,800,2025-07-29
20956,489,Mumbai,4257.0,883,2026-01-11
20957,197,Mumbai,3292.0,341,2025-07-29
20958,106,Pune,2613.0,293,2025-07-11
20959,93,Pune,3250.0,467,2025-10-24
20960,261,Delhi,1907.0,250,2025-12-10
20961,196,Pune,2236.0,360,2025-07-06
20962,303,Chennai,4264.0,230,2025-09-10
20963,461,Delhi,1980.0,313,2025-08-28
20964,369,Pune,3400.0,690,2025-11-23
20965,14,Delhi,489.0,624,2025-12-01
20966,71,Chennai,,651,2025-12-24
20967,105,Pune,64.0,327,2025-12-08
20968,407,Delhi,2261.0,887,2025-12-16
20969,355,Delhi,2513.0,967,2025-05-19
20970,382,Chennai,3572.0,470,2026-01-13
20971,397,Bangalore,3925.0,410,2025-03-06
20972,356,Bangalore,2948.0,463,2025-10-25
20973,399,Delhi,716.0,345,2025-06-10
20974,434,Bangalore,1940.0,496,2025-09-19
20975,43,Bangalore,1630.0,867,2025-06-02
20976,117,Bangalore,1389.0,752,2025-05-16
20977,119,Bangalore,4825.0,706,2025-10-31
20978,259,Chennai,2808.0,734,2025-05-27
20979,60,Delhi,840.0,510,2025-03-16
20980,174,Mumbai,1058.0,742,2025-07-13
20981,167,Mumbai,2908.0,710,2025-06-04
20982,385,Pune,302.0,263,2025-06-23
20983,380,Bangalore,3560.0,142,2025-08-12
20984,133,Bangalore,4298.0,938,2025-11-20
20985,82,Pune,4302.0,424,2025-12-10
20986,57,Bangalore,1831.0,830,2026-01-21
20987,71,Bangalore,2654.0,973,2025-08-29
20988,36,Mumbai,2534.0,797,2025-06-21
20989,112,Delhi,,343,2025-12-31
20990,258,Bangalore,3039.0,377,2026-02-21
20991,81,Bangalore,2828.0,528,2025-10-06
20992,77,Chennai,2742.0,694,2025-11-19
20993,129,Bangalore,,782,2025-11-25
20994,138,Bangalore,1260.0,955,2025-11-04
20995,450,Chennai,2910.0,773,2025-06-11
20996,132,Chennai,1352.0,477,2025-06-13
20997,297,Delhi,4749.0,901,2025-11-07
20998,133,Delhi,60.0,746,2025-11-08
20999,94,Bangalore,1251.0,905,2025-08-13
21000,75,Delhi,3491.0,114,2025-06-18
21001,1,Pune,3287.0,762,2025-06-16
21002,166,Pune,2704.0,236,2025-04-02
21003,290,Delhi,2016.0,643,2026-01-26
21004,329,Mumbai,4779.0,517,2025-07-07
21005,233,Pune,1147.0,337,2025-10-16
21006,103,Mumbai,1932.0,749,2025-08-08
21007,211,Bangalore,2804.0,923,2025-11-17
21008,45,Bangalore,3045.0,963,2026-02-10
21009,323,Delhi,3753.0,401,2025-05-06
21010,376,Chennai,4029.0,757,2025-09-27
21011,332,Chennai,3180.0,108,2025-03-19
21012,190,Chennai,1922.0,136,2025-10-28
21013,116,Delhi,3024.0,184,2025-10-29
21014,50,Chennai,3049.0,277,2025-10-01
21015,475,Bangalore,39.0,484,2025-10-05
21016,497,Delhi,3160.0,609,2025-09-07
21017,380,Mumbai,2994.0,904,2025-09-08
21018,132,Chennai,1144.0,863,2025-07-21
21019,253,Mumbai,2574.0,693,2025-05-01
21020,67,Mumbai,,122,2025-07-29
21021,110,Chennai,0.0,412,2025-10-07
21022,158,Mumbai,1396.0,554,2025-03-23
21023,239,Mumbai,4648.0,234,2025-10-25
21024,301,Mumbai,557.0,641,2025-07-01
21025,89,Mumbai,4337.0,600,2025-04-20
21026,424,Mumbai,4991.0,708,2025-03-01
21027,386,Pune,2795.0,354,2025-12-14
21028,201,Pune,2326.0,908,2025-10-25
21029,278,Delhi,3119.0,395,2026-02-18
21030,458,Delhi,4069.0,146,2025-09-09
21031,21,Mumbai,2074.0,150,2025-10-13
21032,318,Bangalore,440.0,627,2026-01-31
21033,192,Mumbai,2447.0,373,2025-09-10
21034,417,Mumbai,4744.0,954,2026-01-04
21035,118,Delhi,2737.0,104,2025-12-14
21036,211,Bangalore,1027.0,369,2025-11-14
21037,138,Chennai,389.0,389,2026-02-09
21038,125,Mumbai,4610.0,493,2026-02-13
21039,263,Pune,1816.0,715,2025-09-14
21040,166,Bangalore,3711.0,100,2026-01-29
21041,392,Pune,2672.0,598,2025-05-02
21042,90,Bangalore,2546.0,711,2025-09-01
21043,92,Bangalore,4860.0,394,2025-07-30
21044,123,Pune,922.0,380,2025-10-04
21045,160,Mumbai,4387.0,730,2025-05-15
21046,206,Bangalore,4092.0,591,2025-02-24
21047,36,Mumbai,2657.0,489,2025-12-16
21048,134,Delhi,1285.0,301,2025-03-12
21049,68,Pune,2336.0,665,2026-02-19
21050,468,Delhi,4893.0,927,2025-12-18
21051,188,Mumbai,1472.0,366,2025-05-21
21052,186,Delhi,249.0,789,2025-11-04
21053,115,Chennai,4520.0,227,2026-02-18
21054,391,Pune,4015.0,391,2025-03-28
21055,492,Delhi,770.0,477,2025-09-13
21056,38,Bangalore,3892.0,297,2025-07-18
21057,94,Chennai,2165.0,377,2025-10-01
21058,390,Delhi,2697.0,685,2025-04-06
21059,292,Pune,679.0,670,2025-09-21
21060,22,Chennai,4110.0,735,2025-10-11
21061,456,Chennai,1566.0,302,2025-04-15
21062,185,Bangalore,3317.0,156,2025-08-18
21063,17,Mumbai,1410.0,543,2025-09-07
21064,95,Delhi,3065.0,503,2025-09-14
21065,119,Bangalore,1506.0,159,2025-08-31
21066,18,Delhi,4621.0,566,2025-06-11
21067,441,Delhi,2305.0,141,2025-07-20
21068,309,Delhi,4221.0,823,2025-11-20
21069,475,Mumbai,2604.0,910,2025-12-15
21070,444,Pune,650.0,316,2026-01-26
21071,68,Bangalore,4459.0,701,2025-10-10
21072,365,Mumbai,2274.0,912,2025-04-02
21073,83,Bangalore,3780.0,812,2025-10-28
21074,112,Pune,1497.0,338,2025-09-13
21075,384,Bangalore,4102.0,330,2025-09-06
21076,281,Chennai,3733.0,147,2025-06-12
21077,332,Bangalore,1080.0,793,2026-01-01
21078,40,Chennai,215.0,513,2025-08-19
21079,158,Mumbai,4644.0,481,2025-11-22
21080,140,Pune,2132.0,795,2025-10-25
21081,319,Bangalore,3713.0,157,2026-02-15
21082,428,Mumbai,4161.0,172,2025-08-25
21083,25,Mumbai,3878.0,602,2026-02-18
21084,41,Delhi,3312.0,897,2025-03-18
21085,100,Mumbai,468.0,573,2025-08-17
21086,267,Delhi,4918.0,672,2025-08-23
21087,27,Bangalore,3538.0,699,2026-01-01
21088,329,Bangalore,926.0,217,2025-03-22
21089,207,Delhi,4510.0,288,2025-09-17
21090,473,Chennai,4507.0,799,2025-04-10
21091,457,Bangalore,3731.0,684,2025-04-21
21092,333,Chennai,,901,2025-10-21
21093,457,Pune,829.0,697,2025-04-04
21094,78,Bangalore,,457,2025-10-27
21095,498,Chennai,2345.0,563,2025-11-22
21096,394,Chennai,0.0,498,2026-02-05
21097,469,Bangalore,978.0,365,2025-11-06
21098,71,Delhi,2039.0,305,2025-03-29
21099,89,Chennai,4380.0,100,2025-10-18
21100,2,Bangalore,3399.0,524,2025-03-19
21101,396,Bangalore,3786.0,585,2025-04-16
21102,241,Chennai,3925.0,452,2026-02-02
21103,395,Chennai,2872.0,238,2025-09-08
21104,197,Bangalore,3967.0,957,2025-06-06
21105,430,Delhi,2384.0,958,2025-08-09
21106,441,Mumbai,1243.0,616,2025-04-11
21107,380,Delhi,3206.0,812,2025-04-26
21108,245,Pune,9.0,407,2026-01-31
21109,368,Delhi,2583.0,785,2025-05-29
21110,64,Delhi,1547.0,100,2026-01-29
21111,157,Chennai,2056.0,932,2025-04-27
21112,204,Chennai,4378.0,566,2025-02-22
21113,470,Delhi,3219.0,193,2025-11-05
21114,327,Mumbai,4516.0,641,2025-11-14
21115,130,Delhi,572.0,167,2025-07-09
21116,58,Delhi,4783.0,390,2025-10-26
21117,226,Pune,4872.0,597,2025-10-07
21118,302,Pune,4290.0,615,2025-05-05
21119,454,Chennai,3050.0,734,2025-03-27
21120,29,Chennai,434.0,915,2025-06-21
21121,250,Pune,3609.0,117,2025-11-18
21122,30,Bangalore,3110.0,952,2025-08-18
21123,252,Bangalore,4733.0,890,2025-10-31
21124,220,Bangalore,442.0,925,2025-05-26
21125,453,Chennai,1224.0,396,2025-08-14
21126,237,Bangalore,1223.0,236,2025-10-22
21127,164,Pune,2846.0,815,2025-07-23
21128,237,Pune,4231.0,336,2026-01-19
21129,31,Pune,105.0,104,2025-06-23
21130,161,Bangalore,1214.0,965,2025-08-21
21131,241,Chennai,3742.0,485,2025-11-07
21132,362,Pune,2989.0,793,2025-10-25
21133,1,Bangalore,4132.0,373,2025-12-02
21134,147,Chennai,2587.0,727,2025-02-24
21135,337,Pune,3025.0,970,2026-02-22
21136,349,Mumbai,93.0,422,2025-04-02
21137,392,Pune,1074.0,327,2025-10-02
21138,40,Delhi,1077.0,588,2025-04-19
21139,190,Delhi,2141.0,914,2025-09-03
21140,229,Bangalore,372.0,610,2025-08-11
21141,257,Pune,1181.0,399,2025-04-14
21142,73,Pune,3946.0,440,2025-05-22
21143,220,Delhi,3622.0,126,2026-02-17
21144,188,Bangalore,4905.0,120,2025-03-20
21145,260,Bangalore,2495.0,726,2025-02-24
21146,168,Pune,3265.0,901,2025-08-18
21147,420,Pune,2648.0,193,2025-09-20
21148,235,Bangalore,4124.0,759,2025-04-02
21149,159,Bangalore,2429.0,911,2025-09-18
21150,200,Bangalore,4432.0,603,2025-06-10
21151,56,Bangalore,4441.0,164,2025-12-17
21152,74,Delhi,2218.0,465,2025-08-09
21153,494,Delhi,206.0,173,2026-01-08
21154,253,Delhi,4554.0,817,2025-08-21
21155,451,Pune,1777.0,181,2025-11-10
21156,121,Chennai,3127.0,422,2025-10-28
21157,329,Pune,449.0,381,2025-06-03
21158,138,Chennai,25.0,307,2025-10-11
21159,362,Chennai,4986.0,327,2025-09-20
21160,118,Pune,4305.0,149,2025-10-13
21161,494,Delhi,3299.0,852,2025-09-22
21162,374,Mumbai,884.0,124,2025-03-16
21163,244,Delhi,2806.0,801,2025-11-21
21164,31,Bangalore,2940.0,342,2025-10-23
21165,416,Bangalore,3836.0,111,2026-01-07
21166,482,Delhi,2997.0,893,2025-09-10
21167,354,Mumbai,734.0,698,2026-01-29
21168,210,Mumbai,2717.0,508,2025-06-25
21169,14,Delhi,341.0,904,2025-06-19
21170,114,Chennai,2418.0,432,2025-08-29
21171,260,Pune,,233,2025-12-18
21172,482,Pune,3527.0,759,2025-03-04
21173,227,Bangalore,1204.0,200,2025-06-16
21174,392,Bangalore,4298.0,206,2026-01-04
21175,436,Pune,344.0,464,2025-04-16
21176,343,Chennai,4450.0,177,2025-10-30
21177,255,Pune,,541,2025-04-06
21178,57,Pune,3309.0,930,2025-05-18
21179,296,Pune,,501,2025-11-24
21180,339,Bangalore,741.0,794,2025-05-02
21181,427,Chennai,509.0,803,2025-04-24
21182,39,Chennai,659.0,108,2025-06-20
21183,86,Chennai,599.0,430,2026-01-28
21184,442,Delhi,60.0,343,2025-10-15
21185,20,Delhi,4472.0,988,2025-02-23
21186,212,Delhi,307.0,137,2025-04-13
21187,200,Delhi,4887.0,566,2025-05-06
21188,91,Chennai,2350.0,467,2025-03-05
21189,453,Bangalore,4835.0,938,2025-09-17
21190,15,Bangalore,4021.0,815,2025-05-25
21191,93,Delhi,1927.0,587,2025-12-17
21192,167,Chennai,3789.0,775,2025-05-13
21193,214,Pune,1931.0,268,2025-10-10
21194,45,Bangalore,402.0,776,2025-07-03
21195,458,Delhi,3121.0,249,2025-07-13
21196,332,Chennai,3889.0,477,2025-07-01
21197,247,Pune,3521.0,322,2025-08-29
21198,228,Chennai,303.0,442,2025-10-31
21199,339,Mumbai,991.0,236,2025-03-19
21200,489,Mumbai,3943.0,162,2025-04-17
21201,471,Mumbai,1142.0,746,2025-11-05
21202,343,Pune,3565.0,896,2025-12-20
21203,409,Pune,511.0,496,2025-11-07
21204,491,Mumbai,2775.0,550,2025-07-23
21205,225,Delhi,1195.0,578,2025-04-03
21206,418,Bangalore,4818.0,545,2025-11-19
21207,497,Delhi,3807.0,957,2025-06-09
21208,385,Chennai,864.0,841,2025-06-29
21209,12,Chennai,194.0,958,2025-05-20
21210,313,Bangalore,3779.0,550,2025-05-09
21211,170,Mumbai,4008.0,376,2025-10-06
21212,129,Delhi,4028.0,491,2025-04-27
21213,408,Chennai,4985.0,272,2025-05-30
21214,494,Bangalore,3098.0,388,2026-02-02
21215,141,Delhi,4522.0,558,2025-02-24
21216,183,Pune,1851.0,222,2026-02-11
21217,1,Mumbai,2062.0,105,2025-07-08
21218,464,Bangalore,1867.0,907,2025-07-19
21219,353,Delhi,4292.0,470,2025-12-24
21220,347,Bangalore,4096.0,679,2025-12-14
21221,194,Mumbai,3204.0,710,2025-08-26
21222,22,Chennai,284.0,864,2025-06-11
21223,284,Chennai,4297.0,234,2025-12-03
21224,8,Chennai,3108.0,635,2025-06-02
21225,229,Delhi,453.0,193,2025-03-27
21226,403,Chennai,2872.0,166,2025-03-11
21227,213,Chennai,4594.0,949,2025-04-13
21228,373,Mumbai,447.0,729,2025-10-22
21229,5,Delhi,,769,2026-01-15
21230,192,Delhi,4230.0,822,2025-11-23
21231,90,Delhi,1267.0,584,2026-02-17
21232,404,Pune,1757.0,302,2025-04-25
21233,390,Bangalore,8.0,380,2026-01-26
21234,432,Mumbai,973.0,317,2025-08-03
21235,212,Bangalore,4049.0,387,2025-12-01
21236,160,Mumbai,1384.0,249,2025-12-07
21237,51,Delhi,4813.0,630,2025-03-17
21238,292,Delhi,2480.0,958,2025-05-10
21239,303,Pune,2145.0,609,2026-01-03
21240,255,Bangalore,4885.0,349,2025-11-22
21241,58,Delhi,2784.0,257,2025-03-01
21242,237,Chennai,267.0,356,2026-02-07
21243,252,Delhi,1400.0,157,2025-10-02
21244,60,Mumbai,4516.0,676,2026-02-19
21245,306,Bangalore,4926.0,124,2025-12-06
21246,348,Pune,4.0,758,2025-11-08
21247,203,Chennai,1174.0,583,2025-06-15
21248,309,Bangalore,4253.0,822,2025-12-12
21249,246,Bangalore,3555.0,352,2025-06-12
21250,142,Mumbai,2709.0,945,2025-10-07
21251,144,Delhi,992.0,491,2026-01-29
21252,381,Pune,3644.0,100,2025-08-28
21253,57,Delhi,458.0,500,2025-03-02
21254,266,Pune,3097.0,818,2025-10-08
21255,242,Chennai,1490.0,800,2025-04-02
21256,265,Pune,3919.0,607,2025-05-01
21257,293,Bangalore,4135.0,339,2025-03-29
21258,170,Chennai,27.0,292,2026-01-22
21259,414,Mumbai,379.0,217,2025-09-10
21260,445,Delhi,2120.0,773,2026-02-17
21261,425,Pune,1828.0,853,2025-06-29
21262,190,Pune,2447.0,740,2025-11-13
21263,5,Mumbai,2758.0,606,2025-09-04
21264,175,Mumbai,1710.0,452,2025-10-23
21265,285,Pune,1300.0,125,2025-09-26
21266,138,Delhi,4203.0,218,2025-05-27
21267,23,Mumbai,3210.0,146,2025-10-06
21268,465,Bangalore,2324.0,211,2025-04-24
21269,23,Bangalore,4442.0,447,2025-02-24
21270,401,Bangalore,3580.0,768,2025-12-21
21271,450,Delhi,3675.0,749,2025-05-23
21272,161,Chennai,3797.0,879,2026-01-13
21273,294,Delhi,2173.0,750,2025-05-05
21274,248,Pune,1966.0,670,2025-06-01
21275,404,Chennai,4604.0,189,2025-09-13
21276,165,Mumbai,4461.0,341,2025-06-07
21277,297,Chennai,2400.0,167,2026-01-19
21278,381,Chennai,2011.0,360,2025-11-18
21279,250,Bangalore,3848.0,381,2025-07-25
21280,90,Chennai,1404.0,739,2025-09-20
21281,8,Pune,53.0,421,2025-12-16
21282,166,Delhi,2265.0,509,2026-01-17
21283,172,Bangalore,4263.0,799,2025-02-23
21284,473,Bangalore,2564.0,684,2025-10-19
21285,430,Pune,355.0,540,2025-07-27
21286,189,Mumbai,4665.0,550,2025-04-08
21287,212,Bangalore,198.0,540,2025-06-18
21288,465,Bangalore,2178.0,748,2025-05-19
21289,429,Pune,3983.0,270,2025-08-02
21290,326,Bangalore,3418.0,992,2026-02-02
21291,482,Chennai,4725.0,941,2025-12-31
21292,449,Chennai,4844.0,879,2025-11-07
21293,159,Mumbai,1981.0,532,2025-05-06
21294,329,Mumbai,2783.0,194,2025-05-16
21295,8,Pune,295.0,884,2025-07-18
21296,356,Delhi,2194.0,774,2025-07-05
21297,392,Pune,3056.0,187,2025-07-17
21298,308,Pune,3624.0,620,2025-10-04
21299,289,Delhi,1138.0,484,2025-03-24
21300,119,Bangalore,4440.0,686,2025-10-01
21301,438,Mumbai,3244.0,748,2025-12-15
21302,169,Chennai,4321.0,404,2025-11-30
21303,290,Mumbai,,965,2025-09-14
21304,144,Mumbai,1494.0,961,2025-10-24
21305,355,Delhi,4517.0,568,2025-12-22
21306,309,Chennai,220.0,596,2025-05-05
21307,412,Mumbai,3066.0,842,2025-03-16
21308,459,Mumbai,4651.0,476,2025-09-30
21309,238,Pune,148.0,226,2025-04-04
21310,337,Pune,197.0,580,2025-08-24
21311,500,Delhi,3980.0,950,2025-12-23
21312,278,Delhi,3392.0,497,2025-10-03
21313,119,Mumbai,4852.0,838,2025-11-18
21314,444,Pune,36.0,701,2025-08-19
21315,425,Mumbai,1400.0,213,2025-11-24
21316,414,Mumbai,457.0,784,2025-03-24
21317,407,Pune,,274,2025-08-17
21318,278,Mumbai,4764.0,879,2025-06-12
21319,78,Mumbai,967.0,429,2025-07-15
21320,54,Chennai,3590.0,221,2025-07-05
21321,368,Delhi,4917.0,837,2025-11-19
21322,442,Mumbai,1169.0,934,2026-02-11
21323,91,Mumbai,2777.0,762,2025-04-21
21324,393,Mumbai,4024.0,758,2025-03-17
21325,402,Chennai,4958.0,814,2025-07-15
21326,173,Chennai,1054.0,298,2026-02-21
21327,130,Chennai,4507.0,769,2025-09-05
21328,150,Chennai,122.0,964,2025-03-08
21329,315,Bangalore,406.0,114,2025-04-06
21330,446,Mumbai,3698.0,970,2025-06-02
21331,201,Bangalore,4909.0,872,2025-07-25
21332,221,Chennai,3528.0,958,2025-03-22
21333,202,Pune,71.0,422,2025-11-19
21334,196,Chennai,1374.0,494,2025-07-20
21335,467,Pune,2613.0,933,2025-03-12
21336,500,Delhi,4371.0,856,2025-07-24
21337,92,Mumbai,1805.0,258,2026-01-08
21338,436,Bangalore,4049.0,728,2025-05-20
21339,187,Pune,2896.0,595,2025-09-29
21340,13,Bangalore,680.0,830,2025-12-07
21341,212,Pune,386.0,996,2025-10-29
21342,318,Pune,4904.0,349,2025-04-09
21343,259,Delhi,1261.0,622,2025-06-16
21344,212,Delhi,1560.0,330,2026-01-03
21345,461,Chennai,327.0,446,2025-06-06
21346,200,Delhi,2067.0,803,2025-04-11
21347,138,Mumbai,1679.0,171,2025-07-02
21348,494,Pune,2715.0,511,2025-09-25
21349,374,Pune,1132.0,325,2025-06-17
21350,222,Mumbai,2132.0,188,2025-04-11
21351,410,Chennai,565.0,386,2026-01-30
21352,248,Mumbai,3129.0,697,2025-12-01
21353,398,Chennai,2104.0,329,2025-08-17
21354,314,Pune,3776.0,354,2025-07-25
21355,261,Chennai,2362.0,852,2025-10-14
21356,229,Pune,3733.0,813,2025-05-01
21357,346,Pune,4246.0,876,2026-01-30
21358,14,Chennai,161.0,709,2025-09-28
21359,137,Pune,1687.0,491,2025-09-03
21360,417,Chennai,91.0,638,2025-12-30
21361,215,Chennai,3618.0,586,2025-07-30
21362,69,Mumbai,1933.0,271,2025-09-04
21363,260,Chennai,1668.0,241,2025-08-23
21364,255,Chennai,975.0,951,2025-10-18
21365,210,Bangalore,580.0,153,2025-08-27
21366,262,Delhi,4573.0,163,2025-07-12
21367,253,Chennai,4726.0,609,2025-12-12
21368,412,Delhi,4363.0,154,2025-06-22
